,TL,Territory level and Typology,REG_ID,Region,VAR,Indicator,SEX,Gender,POS,Position,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,unemp_n,UNEM_RA_15_MAX,UNEM_RA_15_MAX_SEXDIF,UNEM_RA_15_64,UNEM_RA_15_64_SEXDIF
642,2,Large regions (TL2),ITC4,Lombardy,UNEM,Unemployed,M,Males,ALL,All regions,2008,2008,PER,Persons,0,Units,89997.0,3.5,,3.6,
643,2,Large regions (TL2),ITC4,Lombardy,UNEM,Unemployed,M,Males,ALL,All regions,2013,2013,PER,Persons,0,Units,175339.0,6.8,,7.0,
644,2,Large regions (TL2),ITC4,Lombardy,UNEM,Unemployed,M,Males,ALL,All regions,2014,2014,PER,Persons,0,Units,177668.0,6.9,,7.0,
645,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,T,Total,ALL,All regions,2001,2001,PER,Persons,0,Units,19100.0,5.1,2.2,,
646,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,T,Total,ALL,All regions,2002,2002,PER,Persons,0,Units,14100.0,3.7,1.2,,
647,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,T,Total,ALL,All regions,2003,2003,PER,Persons,0,Units,13200.0,3.4,1.5,,
648,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,T,Total,ALL,All regions,2004,2004,PER,Persons,0,Units,14110.0,3.6,1.1,3.6,1.1
649,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,T,Total,ALL,All regions,2005,2005,PER,Persons,0,Units,19785.0,5.1,1.5,5.1,1.5
650,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,T,Total,ALL,All regions,2006,2006,PER,Persons,0,Units,15202.0,3.8,1.4,3.9,1.3
651,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,T,Total,ALL,All regions,2007,2007,PER,Persons,0,Units,11476.0,2.9,1.1,2.9,1.0
652,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,T,Total,ALL,All regions,2008,2008,PER,Persons,0,Units,13744.0,3.5,1.2,3.6,1.1
653,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,T,Total,ALL,All regions,2009,2009,PER,Persons,0,Units,24193.0,6.2,2.4,6.3,2.4
654,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,T,Total,ALL,All regions,2010,2010,PER,Persons,0,Units,19911.0,5.1,1.7,5.2,1.6
655,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,T,Total,ALL,All regions,2011,2011,PER,Persons,0,Units,30471.0,7.6,1.7,7.8,1.7
656,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,T,Total,ALL,All regions,2012,2012,PER,Persons,0,Units,33747.0,8.2,1.3,8.3,1.2
657,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,T,Total,ALL,All regions,2013,2013,PER,Persons,0,Units,34068.0,8.5,1.2,8.6,1.1
658,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,T,Total,ALL,All regions,2014,2014,PER,Persons,0,Units,34007.0,8.3,1.4,8.5,1.2
659,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,F,Females,ALL,All regions,2001,2001,PER,Persons,0,Units,12100.0,7.8,,,
660,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,F,Females,ALL,All regions,2002,2002,PER,Persons,0,Units,8700.0,5.2,,,
661,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,F,Females,ALL,All regions,2003,2003,PER,Persons,0,Units,8400.0,5.2,,,
662,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,F,Females,ALL,All regions,2004,2004,PER,Persons,0,Units,9299.0,5.3,,5.4,
663,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,F,Females,ALL,All regions,2005,2005,PER,Persons,0,Units,10284.0,6.1,,6.2,
664,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,F,Females,ALL,All regions,2006,2006,PER,Persons,0,Units,9120.0,5.4,,5.4,
665,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,F,Females,ALL,All regions,2007,2007,PER,Persons,0,Units,6543.0,3.9,,3.9,
666,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,F,Females,ALL,All regions,2008,2008,PER,Persons,0,Units,7118.0,4.3,,4.3,
667,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,F,Females,ALL,All regions,2009,2009,PER,Persons,0,Units,14574.0,8.9,,9.0,
668,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,F,Females,ALL,All regions,2010,2010,PER,Persons,0,Units,11811.0,7.0,,7.0,
669,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,F,Females,ALL,All regions,2011,2011,PER,Persons,0,Units,16265.0,9.1,,9.2,
670,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,F,Females,ALL,All regions,2012,2012,PER,Persons,0,Units,13478.0,7.3,,7.3,
671,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,F,Females,ALL,All regions,2013,2013,PER,Persons,0,Units,11310.0,6.3,,6.3,
672,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,F,Females,ALL,All regions,2014,2014,PER,Persons,0,Units,12710.0,7.0,,7.0,
673,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,M,Males,ALL,All regions,2001,2001,PER,Persons,0,Units,12100.0,5.6,,,
674,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,M,Males,ALL,All regions,2002,2002,PER,Persons,0,Units,8700.0,4.0,,,
675,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,M,Males,ALL,All regions,2003,2003,PER,Persons,0,Units,8400.0,3.7,,,
676,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,M,Males,ALL,All regions,2004,2004,PER,Persons,0,Units,9299.0,4.2,,4.3,
677,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,M,Males,ALL,All regions,2005,2005,PER,Persons,0,Units,10284.0,4.6,,4.7,
678,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,M,Males,ALL,All regions,2006,2006,PER,Persons,0,Units,9120.0,4.0,,4.1,
679,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,M,Males,ALL,All regions,2007,2007,PER,Persons,0,Units,6543.0,2.8,,2.9,
680,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,M,Males,ALL,All regions,2008,2008,PER,Persons,0,Units,7118.0,3.1,,3.2,
681,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,M,Males,ALL,All regions,2009,2009,PER,Persons,0,Units,14574.0,6.5,,6.6,
682,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,M,Males,ALL,All regions,2010,2010,PER,Persons,0,Units,11811.0,5.3,,5.4,
683,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,M,Males,ALL,All regions,2011,2011,PER,Persons,0,Units,16265.0,7.4,,7.5,
684,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,M,Males,ALL,All regions,2012,2012,PER,Persons,0,Units,13478.0,6.0,,6.1,
685,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,M,Males,ALL,All regions,2013,2013,PER,Persons,0,Units,11310.0,5.1,,5.2,
686,3_PU,  Small regions (TL3) - predominantly urban,ITC41,Varese,UNEM,Unemployed,M,Males,ALL,All regions,2014,2014,PER,Persons,0,Units,12710.0,5.6,,5.8,
687,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,T,Total,ALL,All regions,2001,2001,PER,Persons,0,Units,7200.0,2.9,1.6,,
688,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,T,Total,ALL,All regions,2002,2002,PER,Persons,0,Units,7300.0,3.0,1.7,,
689,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,T,Total,ALL,All regions,2003,2003,PER,Persons,0,Units,6800.0,2.7,1.5,,
690,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,T,Total,ALL,All regions,2004,2004,PER,Persons,0,Units,8600.0,3.4,1.4,3.4,1.4
691,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,T,Total,ALL,All regions,2005,2005,PER,Persons,0,Units,10727.0,4.2,1.3,4.2,1.2
692,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,T,Total,ALL,All regions,2006,2006,PER,Persons,0,Units,9570.0,3.7,1.3,3.8,1.2
693,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,T,Total,ALL,All regions,2007,2007,PER,Persons,0,Units,10041.0,3.8,1.3,3.9,1.2
694,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,T,Total,ALL,All regions,2008,2008,PER,Persons,0,Units,11368.0,4.2,1.4,4.3,1.3
695,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,T,Total,ALL,All regions,2009,2009,PER,Persons,0,Units,14668.0,5.5,1.9,5.6,1.8
696,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,T,Total,ALL,All regions,2010,2010,PER,Persons,0,Units,13345.0,5.0,1.9,5.1,1.8
697,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,T,Total,ALL,All regions,2011,2011,PER,Persons,0,Units,14274.0,5.3,1.4,5.4,1.4
698,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,T,Total,ALL,All regions,2012,2012,PER,Persons,0,Units,16410.0,5.9,1.9,6.0,1.8
699,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,T,Total,ALL,All regions,2013,2013,PER,Persons,0,Units,23732.0,8.6,2.3,8.7,2.1
700,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,T,Total,ALL,All regions,2014,2014,PER,Persons,0,Units,24870.0,9.0,2.2,9.1,2.0
701,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,F,Females,ALL,All regions,2001,2001,PER,Persons,0,Units,4900.0,4.9,,,
702,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,F,Females,ALL,All regions,2002,2002,PER,Persons,0,Units,5700.0,5.7,,,
703,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,F,Females,ALL,All regions,2003,2003,PER,Persons,0,Units,4300.0,4.4,,,
704,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,F,Females,ALL,All regions,2004,2004,PER,Persons,0,Units,4933.0,4.7,,4.8,
705,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,F,Females,ALL,All regions,2005,2005,PER,Persons,0,Units,4752.0,4.4,,4.4,
706,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,F,Females,ALL,All regions,2006,2006,PER,Persons,0,Units,5379.0,4.9,,4.9,
707,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,F,Females,ALL,All regions,2007,2007,PER,Persons,0,Units,5448.0,4.9,,4.9,
708,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,F,Females,ALL,All regions,2008,2008,PER,Persons,0,Units,6426.0,5.6,,5.6,
709,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,F,Females,ALL,All regions,2009,2009,PER,Persons,0,Units,8453.0,7.5,,7.5,
710,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,F,Females,ALL,All regions,2010,2010,PER,Persons,0,Units,7970.0,7.1,,7.1,
711,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,F,Females,ALL,All regions,2011,2011,PER,Persons,0,Units,5829.0,5.1,,5.2,
712,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,F,Females,ALL,All regions,2012,2012,PER,Persons,0,Units,8127.0,7.0,,7.0,
713,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,F,Females,ALL,All regions,2013,2013,PER,Persons,0,Units,10899.0,9.2,,9.2,
714,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,F,Females,ALL,All regions,2014,2014,PER,Persons,0,Units,11679.0,9.7,,9.7,
715,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,M,Males,ALL,All regions,2001,2001,PER,Persons,0,Units,4900.0,3.3,,,
716,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,M,Males,ALL,All regions,2002,2002,PER,Persons,0,Units,5700.0,4.0,,,
717,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,M,Males,ALL,All regions,2003,2003,PER,Persons,0,Units,4300.0,2.9,,,
718,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,M,Males,ALL,All regions,2004,2004,PER,Persons,0,Units,4933.0,3.3,,3.4,
719,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,M,Males,ALL,All regions,2005,2005,PER,Persons,0,Units,4752.0,3.1,,3.2,
720,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,M,Males,ALL,All regions,2006,2006,PER,Persons,0,Units,5379.0,3.6,,3.7,
721,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,M,Males,ALL,All regions,2007,2007,PER,Persons,0,Units,5448.0,3.6,,3.7,
722,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,M,Males,ALL,All regions,2008,2008,PER,Persons,0,Units,6426.0,4.2,,4.3,
723,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,M,Males,ALL,All regions,2009,2009,PER,Persons,0,Units,8453.0,5.6,,5.7,
724,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,M,Males,ALL,All regions,2010,2010,PER,Persons,0,Units,7970.0,5.2,,5.3,
725,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,M,Males,ALL,All regions,2011,2011,PER,Persons,0,Units,5829.0,3.7,,3.8,
726,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,M,Males,ALL,All regions,2012,2012,PER,Persons,0,Units,8127.0,5.1,,5.2,
727,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,M,Males,ALL,All regions,2013,2013,PER,Persons,0,Units,10899.0,6.9,,7.1,
728,3_PU,  Small regions (TL3) - predominantly urban,ITC42,Como,UNEM,Unemployed,M,Males,ALL,All regions,2014,2014,PER,Persons,0,Units,11679.0,7.5,,7.7,
729,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,T,Total,ALL,All regions,2001,2001,PER,Persons,0,Units,2300.0,1.7,1.1,,
730,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,T,Total,ALL,All regions,2002,2002,PER,Persons,0,Units,2900.0,2.1,1.7,,
731,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,T,Total,ALL,All regions,2003,2003,PER,Persons,0,Units,1900.0,1.3,0.9,,
732,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,T,Total,ALL,All regions,2004,2004,PER,Persons,0,Units,3885.0,2.7,1.5,2.7,1.5
733,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,T,Total,ALL,All regions,2005,2005,PER,Persons,0,Units,4756.0,3.2,1.6,3.2,1.6
734,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,T,Total,ALL,All regions,2006,2006,PER,Persons,0,Units,4737.0,3.2,1.5,3.2,1.4
735,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,T,Total,ALL,All regions,2007,2007,PER,Persons,0,Units,3938.0,2.6,1.3,2.7,1.2
736,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,T,Total,ALL,All regions,2008,2008,PER,Persons,0,Units,4920.0,3.2,1.4,3.3,1.3
737,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,T,Total,ALL,All regions,2009,2009,PER,Persons,0,Units,6977.0,4.5,1.8,4.6,1.8
738,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,T,Total,ALL,All regions,2010,2010,PER,Persons,0,Units,8029.0,5.2,1.8,5.3,1.7
739,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,T,Total,ALL,All regions,2011,2011,PER,Persons,0,Units,8337.0,5.5,2.1,5.6,2.0
740,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,T,Total,ALL,All regions,2012,2012,PER,Persons,0,Units,10529.0,6.8,2.5,6.9,2.4
741,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,T,Total,ALL,All regions,2013,2013,PER,Persons,0,Units,12453.0,8.0,2.5,8.1,2.4
742,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,T,Total,ALL,All regions,2014,2014,PER,Persons,0,Units,11559.0,7.3,2.2,7.5,2.1
743,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,F,Females,ALL,All regions,2001,2001,PER,Persons,0,Units,1700.0,3.1,,,
744,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,F,Females,ALL,All regions,2002,2002,PER,Persons,0,Units,2600.0,4.7,,,
745,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,F,Females,ALL,All regions,2003,2003,PER,Persons,0,Units,1400.0,2.5,,,
746,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,F,Females,ALL,All regions,2004,2004,PER,Persons,0,Units,2679.0,4.6,,4.6,
747,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,F,Females,ALL,All regions,2005,2005,PER,Persons,0,Units,3177.0,5.2,,5.3,
748,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,F,Females,ALL,All regions,2006,2006,PER,Persons,0,Units,3034.0,4.9,,4.9,
749,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,F,Females,ALL,All regions,2007,2007,PER,Persons,0,Units,2481.0,4.1,,4.1,
750,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,F,Females,ALL,All regions,2008,2008,PER,Persons,0,Units,2835.0,4.5,,4.5,
751,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,F,Females,ALL,All regions,2009,2009,PER,Persons,0,Units,3977.0,6.2,,6.3,
752,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,F,Females,ALL,All regions,2010,2010,PER,Persons,0,Units,4361.0,6.7,,6.8,
753,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,F,Females,ALL,All regions,2011,2011,PER,Persons,0,Units,4830.0,7.6,,7.6,
754,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,F,Females,ALL,All regions,2012,2012,PER,Persons,0,Units,5105.0,8.1,,8.1,
755,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,F,Females,ALL,All regions,2013,2013,PER,Persons,0,Units,6131.0,9.3,,9.4,
756,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,F,Females,ALL,All regions,2014,2014,PER,Persons,0,Units,5784.0,8.6,,8.7,
757,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,M,Males,ALL,All regions,2001,2001,PER,Persons,0,Units,1700.0,2.0,,,
758,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,M,Males,ALL,All regions,2002,2002,PER,Persons,0,Units,2600.0,3.0,,,
759,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,M,Males,ALL,All regions,2003,2003,PER,Persons,0,Units,1400.0,1.6,,,
760,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,M,Males,ALL,All regions,2004,2004,PER,Persons,0,Units,2679.0,3.1,,3.1,
761,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,M,Males,ALL,All regions,2005,2005,PER,Persons,0,Units,3177.0,3.6,,3.7,
762,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,M,Males,ALL,All regions,2006,2006,PER,Persons,0,Units,3034.0,3.4,,3.5,
763,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,M,Males,ALL,All regions,2007,2007,PER,Persons,0,Units,2481.0,2.8,,2.9,
764,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,M,Males,ALL,All regions,2008,2008,PER,Persons,0,Units,2835.0,3.1,,3.2,
765,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,M,Males,ALL,All regions,2009,2009,PER,Persons,0,Units,3977.0,4.4,,4.5,
766,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,M,Males,ALL,All regions,2010,2010,PER,Persons,0,Units,4361.0,4.9,,5.1,
767,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,M,Males,ALL,All regions,2011,2011,PER,Persons,0,Units,4830.0,5.5,,5.6,
768,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,M,Males,ALL,All regions,2012,2012,PER,Persons,0,Units,5105.0,5.6,,5.7,
769,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,M,Males,ALL,All regions,2013,2013,PER,Persons,0,Units,6131.0,6.8,,7.0,
770,3_PU,  Small regions (TL3) - predominantly urban,ITC43,Lecco,UNEM,Unemployed,M,Males,ALL,All regions,2014,2014,PER,Persons,0,Units,5784.0,6.4,,6.6,
771,3_IN,  Small regions (TL3) - intermediate,ITC44,Sondrio,UNEM,Unemployed,T,Total,ALL,All regions,2001,2001,PER,Persons,0,Units,2400.0,3.0,1.4,,
772,3_IN,  Small regions (TL3) - intermediate,ITC44,Sondrio,UNEM,Unemployed,T,Total,ALL,All regions,2002,2002,PER,Persons,0,Units,3100.0,3.9,1.9,,
773,3_IN,  Small regions (TL3) - intermediate,ITC44,Sondrio,UNEM,Unemployed,T,Total,ALL,All regions,2003,2003,PER,Persons,0,Units,2800.0,3.4,1.3,,
774,3_IN,  Small regions (TL3) - intermediate,ITC44,Sondrio,UNEM,Unemployed,T,Total,ALL,All regions,2004,2004,PER,Persons,0,Units,3254.0,4.1,2.2,4.2,2.1
775,3_IN,  Small regions (TL3) - intermediate,ITC44,Sondrio,UNEM,Unemployed,T,Total,ALL,All regions,2005,2005,PER,Persons,0,Units,3115.0,4.0,2.0,4.0,1.9
776,3_IN,  Small regions (TL3) - intermediate,ITC44,Sondrio,UNEM,Unemployed,T,Total,ALL,All regions,2006,2006,PER,Persons,0,Units,2853.0,3.6,1.3,3.6,1.4
777,3_IN,  Small regions (TL3) - intermediate,ITC44,Sondrio,UNEM,Unemployed,T,Total,ALL,All regions,2007,2007,PER,Persons,0,Units,3700.0,4.5,1.5,4.5,1.4
778,3_IN,  Small regions (TL3) - intermediate,ITC44,Sondrio,UNEM,Unemployed,T,Total,ALL,All regions,2008,2008,PER,Persons,0,Units,3569.0,4.4,1.7,4.4,1.6
779,3_IN,  Small regions (TL3) - intermediate,ITC44,Sondrio,UNEM,Unemployed,T,Total,ALL,All regions,2009,2009,PER,Persons,0,Units,3700.0,4.4,1.1,4.5,1.0
780,3_IN,  Small regions (TL3) - intermediate,ITC44,Sondrio,UNEM,Unemployed,T,Total,ALL,All regions,2010,2010,PER,Persons,0,Units,5354.0,6.4,1.9,6.5,1.8
781,3_IN,  Small regions (TL3) - intermediate,ITC44,Sondrio,UNEM,Unemployed,T,Total,ALL,All regions,2011,2011,PER,Persons,0,Units,5931.0,7.2,2.9,7.3,2.8
782,3_IN,  Small regions (TL3) - intermediate,ITC44,Sondrio,UNEM,Unemployed,T,Total,ALL,All regions,2012,2012,PER,Persons,0,Units,7148.0,8.7,3.6,8.8,3.7
783,3_IN,  Small regions (TL3) - intermediate,ITC44,Sondrio,UNEM,Unemployed,T,Total,ALL,All regions,2013,2013,PER,Persons,0,Units,6448.0,7.9,3.0,8.0,2.9
784,3_IN,  Small regions (TL3) - intermediate,ITC44,Sondrio,UNEM,Unemployed,T,Total,ALL,All regions,2014,2014,PER,Persons,0,Units,6812.0,8.1,2.6,8.2,2.5
785,3_IN,  Small regions (TL3) - intermediate,ITC44,Sondrio,UNEM,Unemployed,F,Females,ALL,All regions,2001,2001,PER,Persons,0,Units,1400.0,4.4,,,
786,3_IN,  Small regions (TL3) - intermediate,ITC44,Sondrio,UNEM,Unemployed,F,Females,ALL,All regions,2002,2002,PER,Persons,0,Units,1800.0,5.6,,,
787,3_IN,  Small regions (TL3) - intermediate,ITC44,Sondrio,UNEM,Unemployed,F,Females,ALL,All regions,2003,2003,PER,Persons,0,Units,1400.0,4.2,,,
