,Unnamed: 0,Unnamed: 0.1,TL,Territory level and Typology,REG_ID,Region,VAR,Indicator,SEX,Gender,POS,Position,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,unemp_n,UNEM_RA_15_MAX,UNEM_RA_15_MAX_SEXDIF,UNEM_RA_15_64,UNEM_RA_15_64_SEXDIF,POP_65M_SH,YOU_DEP_RA,ELD_DEP_RA,DEM_DEP_RA,SR_TOT_RA,SR_YOU_RA,SR_ELD_RA,KID_WOM_RA,POP_80M_SH,POP_TOT_GI,POP_65M_GI,ENRL_RATE_AGE_Y3T5,ENRL_RATE_AGE_Y6T14,ENRL_RATE_AGE_Y15T19,ENRL_RATE_AGE_Y20T29,ENRL_RATE_AGE_Y30T39,ENRL_RATE_AGE_Y40T64,ENRL_RATE_AGE_Y30T39_is_NA,UNEM_RA_15_MAX_is_NA,UNEM_RA_15_MAX_SEXDIF_is_NA,UNEM_RA_15_64_is_NA,UNEM_RA_15_64_SEXDIF_is_NA,POP_65M_SH_is_NA,YOU_DEP_RA_is_NA,ELD_DEP_RA_is_NA,DEM_DEP_RA_is_NA,SR_TOT_RA_is_NA,SR_YOU_RA_is_NA,SR_ELD_RA_is_NA,KID_WOM_RA_is_NA,POP_80M_SH_is_NA,POP_TOT_GI_is_NA,POP_65M_GI_is_NA,ENRL_RATE_AGE_Y3T5_is_NA,ENRL_RATE_AGE_Y6T14_is_NA,ENRL_RATE_AGE_Y15T19_is_NA,ENRL_RATE_AGE_Y20T29_is_NA,ENRL_RATE_AGE_Y40T64_is_NA
982,982,982,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,T,Total,ALL,All regions,2002,2002,PER,Persons,0,Units,4200.0,2.8,1.6,9.88573205401563,3.864658848614071,20.44,18.44,30.43,48.87,93.94,105.62,62.61,18.06,4.68,100.3,101.5,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
983,983,983,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,T,Total,ALL,All regions,2003,2003,PER,Persons,0,Units,4200.0,2.7,1.2,9.88573205401563,3.864658848614071,20.65,18.75,30.91,49.66,94.06,105.76,63.58,18.49,4.91,100.9,103.2,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
984,984,984,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,T,Total,ALL,All regions,2004,2004,PER,Persons,0,Units,6766.0,4.4,2.0,4.4,1.9,20.83,18.86,31.27,50.13,94.57,105.35,64.34,18.55,5.05,102.0,105.2,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
985,985,985,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,T,Total,ALL,All regions,2005,2005,PER,Persons,0,Units,6610.0,4.4,2.3,4.4,2.3,21.18,19.04,31.98,51.02,94.97,105.53,65.37,18.75,5.33,102.9,107.9,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
986,986,986,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,T,Total,ALL,All regions,2006,2006,PER,Persons,0,Units,6740.0,4.4,2.0,4.4,1.9,21.57,19.38,32.83,52.21,95.05,106.29,66.48,19.05,5.6,103.5,110.5,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
987,987,987,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,T,Total,ALL,All regions,2007,2007,PER,Persons,0,Units,4889.0,3.0,1.1,3.1,1.0,21.83,19.7,33.42,53.12,95.08,106.66,67.05,19.39,5.85,104.0,112.4,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
988,988,988,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,T,Total,ALL,All regions,2008,2008,PER,Persons,0,Units,6623.0,4.1,1.7,4.1,1.6,21.76,20.01,33.37,53.38,95.22,106.4,67.57,19.9,6.02,105.5,113.6,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
989,989,989,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,T,Total,ALL,All regions,2009,2009,PER,Persons,0,Units,8876.0,5.4,2.0,5.5,1.9,21.7,20.29,33.33,53.62,95.29,106.62,68.06,20.53,6.17,106.5,114.4,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
990,990,990,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,T,Total,ALL,All regions,2010,2010,PER,Persons,0,Units,10381.0,6.4,2.2,6.6,2.1,21.71,20.55,33.43,53.98,95.27,106.7,68.64,20.95,6.28,106.8,114.8,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
991,991,991,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,T,Total,ALL,All regions,2011,2011,PER,Persons,0,Units,8033.0,5.1,1.4,5.2,1.3,21.73,20.61,33.48,54.09,95.16,106.9,69.11,21.16,6.51,106.7,114.8,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
992,992,992,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,T,Total,ALL,All regions,2012,2012,PER,Persons,0,Units,11027.0,6.7,2.4,6.9,2.4,22.04,20.79,34.14,54.93,95.4,106.93,69.83,21.1,6.68,106.8,116.5,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
993,993,993,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,T,Total,ALL,All regions,2013,2013,PER,Persons,0,Units,13962.0,8.5,2.5,8.7,2.4,22.23,20.9,34.55,55.45,95.86,107.57,71.03,21.1,6.73,108.1,118.9,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
994,994,994,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,T,Total,ALL,All regions,2014,2014,PER,Persons,0,Units,12663.0,7.6,2.3,7.8,2.2,22.67,20.86,35.42,56.28,96.1,108.66,72.35,20.58,6.86,108.2,121.4,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
995,995,995,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,F,Females,ALL,All regions,2001,2001,PER,Persons,0,Units,2400.0,4.4,4.095359628770305,9.88573205401563,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
996,996,996,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,F,Females,ALL,All regions,2002,2002,PER,Persons,0,Units,2900.0,4.8,4.095359628770305,9.88573205401563,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
997,997,997,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,F,Females,ALL,All regions,2003,2003,PER,Persons,0,Units,3000.0,4.6,4.095359628770305,9.88573205401563,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
998,998,998,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,F,Females,ALL,All regions,2004,2004,PER,Persons,0,Units,4258.0,6.7,4.095359628770305,6.7,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
999,999,999,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,F,Females,ALL,All regions,2005,2005,PER,Persons,0,Units,4130.0,6.8,4.095359628770305,6.9,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1000,1000,1000,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,F,Females,ALL,All regions,2006,2006,PER,Persons,0,Units,4134.0,6.5,4.095359628770305,6.5,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1001,1001,1001,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,F,Females,ALL,All regions,2007,2007,PER,Persons,0,Units,2641.0,3.9,4.095359628770305,3.9,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1002,1002,1002,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,F,Females,ALL,All regions,2008,2008,PER,Persons,0,Units,3720.0,5.6,4.095359628770305,5.6,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1003,1003,1003,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,F,Females,ALL,All regions,2009,2009,PER,Persons,0,Units,4239.0,6.4,4.095359628770305,6.4,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1004,1004,1004,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,F,Females,ALL,All regions,2010,2010,PER,Persons,0,Units,5120.0,7.6,4.095359628770305,7.7,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1005,1005,1005,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,F,Females,ALL,All regions,2011,2011,PER,Persons,0,Units,3942.0,5.8,4.095359628770305,5.8,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1006,1006,1006,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,F,Females,ALL,All regions,2012,2012,PER,Persons,0,Units,5801.0,8.5,4.095359628770305,8.6,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1007,1007,1007,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,F,Females,ALL,All regions,2013,2013,PER,Persons,0,Units,5972.0,8.7,4.095359628770305,8.8,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1008,1008,1008,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,F,Females,ALL,All regions,2014,2014,PER,Persons,0,Units,5936.0,8.5,4.095359628770305,8.6,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1009,1009,1009,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,M,Males,ALL,All regions,2001,2001,PER,Persons,0,Units,2400.0,2.8,4.095359628770305,9.88573205401563,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1010,1010,1010,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,M,Males,ALL,All regions,2002,2002,PER,Persons,0,Units,2900.0,3.2,4.095359628770305,9.88573205401563,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1011,1011,1011,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,M,Males,ALL,All regions,2003,2003,PER,Persons,0,Units,3000.0,3.4,4.095359628770305,9.88573205401563,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1012,1012,1012,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,M,Males,ALL,All regions,2004,2004,PER,Persons,0,Units,4258.0,4.7,4.095359628770305,4.8,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1013,1013,1013,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,M,Males,ALL,All regions,2005,2005,PER,Persons,0,Units,4130.0,4.5,4.095359628770305,4.6,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1014,1014,1014,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,M,Males,ALL,All regions,2006,2006,PER,Persons,0,Units,4134.0,4.5,4.095359628770305,4.6,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1015,1015,1015,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,M,Males,ALL,All regions,2007,2007,PER,Persons,0,Units,2641.0,2.8,4.095359628770305,2.9,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1016,1016,1016,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,M,Males,ALL,All regions,2008,2008,PER,Persons,0,Units,3720.0,3.9,4.095359628770305,4.0,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1017,1017,1017,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,M,Males,ALL,All regions,2009,2009,PER,Persons,0,Units,4239.0,4.4,4.095359628770305,4.5,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1018,1018,1018,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,M,Males,ALL,All regions,2010,2010,PER,Persons,0,Units,5120.0,5.4,4.095359628770305,5.6,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1019,1019,1019,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,M,Males,ALL,All regions,2011,2011,PER,Persons,0,Units,3942.0,4.4,4.095359628770305,4.5,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1020,1020,1020,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,M,Males,ALL,All regions,2012,2012,PER,Persons,0,Units,5801.0,6.1,4.095359628770305,6.2,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1021,1021,1021,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,M,Males,ALL,All regions,2013,2013,PER,Persons,0,Units,5972.0,6.2,4.095359628770305,6.4,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1022,1022,1022,3_IN,  Small regions (TL3) - intermediate,ITC4A,Cremona,UNEM,Unemployed,M,Males,ALL,All regions,2014,2014,PER,Persons,0,Units,5936.0,6.2,4.095359628770305,6.4,3.864658848614071,21.142883928571397,20.76189285714286,32.52087053571425,53.28276339285708,94.32322321428579,105.95110267857146,73.36978125000003,19.318767985611494,5.9778147482014425,102.86218749999993,112.98008928571409,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1023,1023,1023,3_PR,  Small regions (TL3) - predominantly rural,ITC4B,Mantua,UNEM,Unemployed,T,Total,ALL,All regions,2001,2001,PER,Persons,0,Units,2800.0,1.7,0.8,9.88573205401563,3.864658848614071,21.22,17.74,31.71,49.45,93.45,107.23,65.22,17.56,5.15,100.0,100.0,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1024,1024,1024,3_PR,  Small regions (TL3) - predominantly rural,ITC4B,Mantua,UNEM,Unemployed,T,Total,ALL,All regions,2002,2002,PER,Persons,0,Units,5600.0,3.2,1.5,9.88573205401563,3.864658848614071,21.34,18.02,32.01,50.03,93.74,107.2,65.67,18.0,5.44,100.4,101.0,95.33257575757578,97.8560606060606,84.41515151515156,21.308333333333334,2.3530303030303035,0.45681818181818185,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
